table,column,linkid,short_name,label,data_type,questionnaire_title,source,anon
qr_mw_tool_ipc_session_4,mental_wellness_tool_in_the_past_year_how_often_do_you_have_a_2,156fce37-203f-4760-a9f9-1b8ab0ae0642,mental_wellness_tool,"Mental Wellness Tool - In the past year, how often do you have a drink contai...",text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,mental_wellness_tool_in_the_past_month_have_you_wished_you_we_2,2c50fee4-7a5d-4d62-80aa-73329934d7dc,mental_wellness_tool,"Mental Wellness Tool - In the past month, have you wished you were dead or wi...",text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,mental_wellness_tool_in_the_past_year_did_you_at_any_time_hea_2,364e4271-e89d-4206-85a1-45ad595e4cab,mental_wellness_tool,"Mental Wellness Tool - In the past year, did you at any time hear voices sayi...",text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,mental_wellness_tool_in_the_last_2_weeks_how_often_have_you_b_4,59ae2c65-3a25-4acb-9db5-7aa035c54a63,mental_wellness_tool,"Mental Wellness Tool - In the last 2 weeks, how often have you been feeling d...",text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,mental_wellness_tool_in_the_past_year_how_many_times_have_you_2,69a559db-c97b-4bcb-aae4-81465fdd1d20,mental_wellness_tool,"Mental Wellness Tool - In the past year, how many times have you used a recre...",text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,mental_wellness_tool_in_the_past_year_how_many_drinks_contain_2,94f913ce-e837-48b3-906d-a0613ac72b73,mental_wellness_tool,"Mental Wellness Tool - In the past year, how many drinks containing alcohol d...",text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,mental_wellness_tool_in_the_past_3_months_have_you_ever_done__2,97f2ed48-11d2-4417-a4b2-57a333c5157f,mental_wellness_tool,"Mental Wellness Tool - In the past 3 months, have you ever done anything, sta...",text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,mental_wellness_tool_in_the_last_2_weeks_how_often_have_you_b_5,99f0d10e-9522-457f-8432-fd489c53acb3,mental_wellness_tool,"Mental Wellness Tool - In the last 2 weeks, how often have you been feeling n...",text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,mental_wellness_tool_in_the_past_month_have_you_had_any_actua_2,a669eaea-2f12-49ff-ac91-d54009d6ab77,mental_wellness_tool,"Mental Wellness Tool - In the past month, have you had any actual thoughts of...",text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,mental_wellness_tool_alcohol_problem_2,alcohol-problem,mental_wellness_tool,Mental Wellness Tool - alcohol-problem,text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,mental_wellness_tool_in_the_last_2_weeks_how_often_have_you_b_6,b9ecb840-8515-4091-8cef-863ed297012e,mental_wellness_tool,"Mental Wellness Tool - In the last 2 weeks, how often have you been so restle...",text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,mental_wellness_tool_common_mental_health_2,common-mental-health,mental_wellness_tool,Mental Wellness Tool - common-mental-health,text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,mental_wellness_tool_drug_problem_2,drug-problem,mental_wellness_tool,Mental Wellness Tool - drug-problem,text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,mental_wellness_tool_in_the_past_year_have_there_been_times_w_4,f35bbaa2-5e2e-4c74-b9b4-f0aa1eabe47d,mental_wellness_tool,"Mental Wellness Tool - In the past year, have there been times when you felt ...",text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,mental_wellness_tool_how_many_drinks_2,how-many-drinks,mental_wellness_tool,Mental Wellness Tool - how-many-drinks,text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,mental_wellness_tool_no_mental_problem_2,no-mental-problem,mental_wellness_tool,Mental Wellness Tool - no-mental-problem,text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,patient_age_3,,patient_age,Patient Age,text,,generated,FALSE
qr_mw_tool_ipc_session_4,patient_biological_sex_2,,patient_biological_sex,Patient Biological Sex,text,,generated,TRUE
qr_mw_tool_ipc_session_4,patient_date_of_birth_3,,patient_dob,Patient Date of Birth,text,,generated,TRUE
qr_mw_tool_ipc_session_4,patient_gender_identity_2,,patient_gender_identity,Patient Gender Identity,text,,generated,TRUE
qr_mw_tool_ipc_session_4,patient_how_you_think_of_yourself_2,,patient_how_you_think_of_yourself,Patient How You Think of Yourself,text,,generated,TRUE
qr_mw_tool_ipc_session_4,patient_name_3,,patient_name,Patient Name,text,,generated,TRUE
qr_mw_tool_ipc_session_4,patient_pronouns_2,,patient_pronouns,Patient Pronouns,text,,generated,TRUE
qr_mw_tool_ipc_session_4,mental_wellness_tool_severe_mental_health_2,severe-mental-health,mental_wellness_tool,Mental Wellness Tool - severe-mental-health,text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,mental_wellness_tool_suicide_risk_2,suicide-risk,mental_wellness_tool,Mental Wellness Tool - suicide-risk,text,,questionnaire,FALSE
qr_mw_tool_ipc_session_4,mental_wellness_tool_taskid_of_pdf_2,task-id-mw-tool-ipc-s4-pdf,mental_wellness_tool,Mental Wellness Tool - taskId of pdf,text,,questionnaire,FALSE
qr_phq_9_s1,questionnaire_id_15,,questionnaire_id,Questionnaire ID,text,PHQ-9 (IPC Session 1),system,FALSE
qr_phq_9_s1,subject_patient_id_15,,subject_patient_id,Subject Patient ID,text,PHQ-9 (IPC Session 1),system,FALSE
qr_phq_9_s1,encounter_id_15,,encounter_id,Encounter ID,text,PHQ-9 (IPC Session 1),system,FALSE
qr_phq_9_s1,author_practitioner_id_15,,author_practitioner_id,Author Practitioner ID,text,PHQ-9 (IPC Session 1),system,FALSE
qr_phq_9_s1,practitioner_location_id_15,,practitioner_location_id,Practitioner Location ID,text,PHQ-9 (IPC Session 1),system,FALSE
qr_phq_9_s1,practitioner_organization_id_15,,practitioner_organization_id,Practitioner Organization ID,text,PHQ-9 (IPC Session 1),system,FALSE
qr_phq_9_s1,practitioner_id_15,,practitioner_id,Practitioner ID,text,PHQ-9 (IPC Session 1),system,FALSE
qr_phq_9_s1,practitioner_care_team_id_15,,practitioner_careteam_id,Practitioner Care Team ID,text,PHQ-9 (IPC Session 1),system,FALSE
qr_phq_9_s1,application_version_15,,application_version,Application Version,text,PHQ-9 (IPC Session 1),system,FALSE
qr_phq_9_s1,questionnaire_response_id_15,,qr_id,Questionnaire Response ID,character varying,PHQ-9 (IPC Session 1),system,FALSE
qr_phq_9_s1,a_place_to_declare_values_that_cannot_be_created_using_fhirp_26,0cfe26b9-8cd8-4d03-938f-991ebab4b3c0,phq_place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,PHQ-9 (IPC Session 1),questionnaire,FALSE
qr_phq_9_s1,a_place_to_declare_values_that_cannot_be_created_using_fhirp_27,4a05b4fe-b514-4751-91be-adb1b278430c,phq_place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,PHQ-9 (IPC Session 1),questionnaire,FALSE
qr_phq_9_s1,phq_9_ipc_session_2_how_difficult_have_these_problems_made_it_2,9c366bcc-38c8-449f-8823-8a1632f44da3,problem_difficulty,PHQ-9 (IPC Session 2) - How difficult have these problems made it for you to ...,text,PHQ-9 (IPC Session 1),questionnaire,FALSE
qr_phq_9_s1,a_place_to_declare_values_that_cannot_be_created_using_fhirp_28,b3d8e9fc-0435-47c5-a3f7-a0ce6cf41879,phq_place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,PHQ-9 (IPC Session 1),questionnaire,FALSE
qr_phq_9_s1,add_family_member_registration_calculated_age_5,b5bc7f80-4a0c-486c-e5eb-32c750036f94,phq_add_family_member,Add Family Member Registration - Calculated Age,text,PHQ-9 (IPC Session 1),questionnaire,FALSE
qr_phq_9_s1,add_family_member_registration_calculated_month_5,calculated-month,phq_add_family_member,Add Family Member Registration - calculated month,text,PHQ-9 (IPC Session 1),questionnaire,TRUE
qr_phq_9_s1,add_family_member_registration_calculated_year_5,calculated-year,phq_add_family_member,Add Family Member Registration - calculated year,text,PHQ-9 (IPC Session 1),questionnaire,TRUE
qr_phq_9_s1,add_family_member_registration_date_of_birth_5,cd8e3d6d-e9ff-458d-d122-57070bebffaf,phq_add_family_member,Add Family Member Registration - Date of birth,text,PHQ-9 (IPC Session 1),questionnaire,TRUE
qr_phq_9_s1,a_place_to_declare_values_that_cannot_be_created_using_fhirp_29,encounter-id,phq_place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,PHQ-9 (IPC Session 1),questionnaire,FALSE
qr_phq_9_s1,common_mental_health_symptoms_moving_or_speaking_so_slowly_th_2,f1.10.1,psychomotor,Common Mental Health Symptoms - Moving or speaking so slowly that other peopl...,text,PHQ-9 (IPC Session 1),questionnaire,FALSE
qr_phq_9_s1,common_mental_health_symptoms_thoughts_that_you_would_be_bett_2,f1.11.1,suicidal_thoughts,"Common Mental Health Symptoms - Thoughts that you would be better off dead, o...",text,PHQ-9 (IPC Session 1),questionnaire,FALSE
qr_phq_9_s1,common_mental_health_symptoms_little_interest_or_pleasure_in__2,f1.3.1,little_interest,Common Mental Health Symptoms - Little interest or pleasure in doing things,text,PHQ-9 (IPC Session 1),questionnaire,FALSE
qr_phq_9_s1,common_mental_health_symptoms_feeling_down_depressed_or_hopel_2,f1.4.1,feeling_down,"Common Mental Health Symptoms - Feeling down, depressed, or hopeless",text,PHQ-9 (IPC Session 1),questionnaire,FALSE
qr_phq_9_s1,common_mental_health_symptoms_trouble_falling_or_staying_asle_2,f1.5.1,sleep_trouble,"Common Mental Health Symptoms - Trouble falling or staying asleep, or sleepin...",text,PHQ-9 (IPC Session 1),questionnaire,FALSE
qr_phq_9_s1,common_mental_health_symptoms_feeling_tired_or_having_little__2,f1.6.1,low_energy,Common Mental Health Symptoms - Feeling tired or having little energy,text,PHQ-9 (IPC Session 1),questionnaire,FALSE
qr_phq_9_s1,common_mental_health_symptoms_poor_appetite_or_overeating_2,f1.7.1,appetite_problems,Common Mental Health Symptoms - Poor appetite or overeating,text,PHQ-9 (IPC Session 1),questionnaire,FALSE
qr_phq_9_s1,common_mental_health_symptoms_feeling_bad_about_yourself_or_t_2,f1.8.1,feeling_bad_self,Common Mental Health Symptoms - Feeling bad about yourself or that you are a ...,text,PHQ-9 (IPC Session 1),questionnaire,FALSE
qr_phq_9_s1,common_mental_health_symptoms_trouble_concentrating_on_things_2,f1.9.1,concentration_trouble,"Common Mental Health Symptoms - Trouble concentrating on things, such as read...",text,PHQ-9 (IPC Session 1),questionnaire,FALSE
qr_phq_9_s1,a_place_to_declare_values_that_cannot_be_created_using_fhirp_30,f5675128-0cd4-423f-840c-8dcff1e2a429,phq_place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,PHQ-9 (IPC Session 1),questionnaire,FALSE
qr_phq_9_s1,a_place_to_declare_values_that_cannot_be_created_using_fhirp_31,observation-phq-score-id,phq_place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,PHQ-9 (IPC Session 1),questionnaire,FALSE
qr_phq_9_s2,questionnaire_id_16,,questionnaire_id,Questionnaire ID,text,PHQ-9 (IPC Session 2),system,FALSE
qr_phq_9_s2,subject_patient_id_16,,subject_patient_id,Subject Patient ID,text,PHQ-9 (IPC Session 2),system,FALSE
qr_phq_9_s2,encounter_id_16,,encounter_id,Encounter ID,text,PHQ-9 (IPC Session 2),system,FALSE
qr_phq_9_s2,author_practitioner_id_16,,author_practitioner_id,Author Practitioner ID,text,PHQ-9 (IPC Session 2),system,FALSE
qr_phq_9_s2,practitioner_location_id_16,,practitioner_location_id,Practitioner Location ID,text,PHQ-9 (IPC Session 2),system,FALSE
qr_phq_9_s2,practitioner_organization_id_16,,practitioner_organization_id,Practitioner Organization ID,text,PHQ-9 (IPC Session 2),system,FALSE
qr_phq_9_s2,practitioner_id_16,,practitioner_id,Practitioner ID,text,PHQ-9 (IPC Session 2),system,FALSE
qr_phq_9_s2,practitioner_care_team_id_16,,practitioner_careteam_id,Practitioner Care Team ID,text,PHQ-9 (IPC Session 2),system,FALSE
qr_phq_9_s2,application_version_16,,application_version,Application Version,text,PHQ-9 (IPC Session 2),system,FALSE
qr_phq_9_s2,questionnaire_response_id_16,,qr_id,Questionnaire Response ID,character varying,PHQ-9 (IPC Session 2),system,FALSE
qr_phq_9_s2,a_place_to_declare_values_that_cannot_be_created_using_fhirp_32,7239b680-ef7a-4f9f-87ff-a77bf21d96d4,phq_place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,PHQ-9 (IPC Session 2),questionnaire,FALSE
qr_phq_9_s2,a_place_to_declare_values_that_cannot_be_created_using_fhirp_33,7afb89dc-d53b-4dc3-a185-43dbb4854172,phq_place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,PHQ-9 (IPC Session 2),questionnaire,FALSE
qr_phq_9_s2,a_place_to_declare_values_that_cannot_be_created_using_fhirp_34,a07491bd-039d-417b-9caf-0af536316594,phq_place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,PHQ-9 (IPC Session 2),questionnaire,FALSE
qr_phq_9_s2,a_place_to_declare_values_that_cannot_be_created_using_fhirp_35,encounter-id,phq_place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,PHQ-9 (IPC Session 2),questionnaire,FALSE
qr_phq_9_s2,common_mental_health_symptoms_moving_or_speaking_so_slowly_th_3,f1.10.1,psychomotor,Common Mental Health Symptoms - Moving or speaking so slowly that other peopl...,text,PHQ-9 (IPC Session 2),questionnaire,FALSE
qr_phq_9_s2,common_mental_health_symptoms_thoughts_that_you_would_be_bett_3,f1.11.1,suicidal_thoughts,"Common Mental Health Symptoms - Thoughts that you would be better off dead, o...",text,PHQ-9 (IPC Session 2),questionnaire,FALSE
qr_phq_9_s2,common_mental_health_symptoms_little_interest_or_pleasure_in__3,f1.3.1,little_interest,Common Mental Health Symptoms - Little interest or pleasure in doing things,text,PHQ-9 (IPC Session 2),questionnaire,FALSE
qr_phq_9_s2,common_mental_health_symptoms_feeling_down_depressed_or_hopel_3,f1.4.1,feeling_down,"Common Mental Health Symptoms - Feeling down, depressed, or hopeless",text,PHQ-9 (IPC Session 2),questionnaire,FALSE
qr_phq_9_s2,common_mental_health_symptoms_trouble_falling_or_staying_asle_3,f1.5.1,sleep_trouble,"Common Mental Health Symptoms - Trouble falling or staying asleep, or sleepin...",text,PHQ-9 (IPC Session 2),questionnaire,FALSE
qr_phq_9_s2,common_mental_health_symptoms_feeling_tired_or_having_little__3,f1.6.1,low_energy,Common Mental Health Symptoms - Feeling tired or having little energy,text,PHQ-9 (IPC Session 2),questionnaire,FALSE
qr_phq_9_s2,common_mental_health_symptoms_poor_appetite_or_overeating_3,f1.7.1,appetite_problems,Common Mental Health Symptoms - Poor appetite or overeating,text,PHQ-9 (IPC Session 2),questionnaire,FALSE
qr_phq_9_s2,common_mental_health_symptoms_feeling_bad_about_yourself_or_t_3,f1.8.1,feeling_bad_self,Common Mental Health Symptoms - Feeling bad about yourself or that you are a ...,text,PHQ-9 (IPC Session 2),questionnaire,FALSE
qr_phq_9_s2,common_mental_health_symptoms_trouble_concentrating_on_things_3,f1.9.1,concentration_trouble,"Common Mental Health Symptoms - Trouble concentrating on things, such as read...",text,PHQ-9 (IPC Session 2),questionnaire,FALSE
qr_phq_9_s2,a_place_to_declare_values_that_cannot_be_created_using_fhirp_36,observation-phq-score-id,phq_place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,PHQ-9 (IPC Session 2),questionnaire,FALSE
qr_phq_9_s3,questionnaire_id_17,,questionnaire_id,Questionnaire ID,text,PHQ-9 (IPC Session 3),system,FALSE
qr_phq_9_s3,subject_patient_id_17,,subject_patient_id,Subject Patient ID,text,PHQ-9 (IPC Session 3),system,FALSE
qr_phq_9_s3,encounter_id_17,,encounter_id,Encounter ID,text,PHQ-9 (IPC Session 3),system,FALSE
qr_phq_9_s3,author_practitioner_id_17,,author_practitioner_id,Author Practitioner ID,text,PHQ-9 (IPC Session 3),system,FALSE
qr_phq_9_s3,practitioner_location_id_17,,practitioner_location_id,Practitioner Location ID,text,PHQ-9 (IPC Session 3),system,FALSE
qr_phq_9_s3,practitioner_organization_id_17,,practitioner_organization_id,Practitioner Organization ID,text,PHQ-9 (IPC Session 3),system,FALSE
qr_phq_9_s3,practitioner_id_17,,practitioner_id,Practitioner ID,text,PHQ-9 (IPC Session 3),system,FALSE
qr_phq_9_s3,practitioner_care_team_id_17,,practitioner_careteam_id,Practitioner Care Team ID,text,PHQ-9 (IPC Session 3),system,FALSE
qr_phq_9_s3,application_version_17,,application_version,Application Version,text,PHQ-9 (IPC Session 3),system,FALSE
qr_phq_9_s3,questionnaire_response_id_17,,qr_id,Questionnaire Response ID,character varying,PHQ-9 (IPC Session 3),system,FALSE
qr_phq_9_s3,a_place_to_declare_values_that_cannot_be_created_using_fhirp_37,45f52042-6802-4d9c-9f86-6578923d0fd1,phq_place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,PHQ-9 (IPC Session 3),questionnaire,FALSE
qr_phq_9_s3,a_place_to_declare_values_that_cannot_be_created_using_fhirp_38,4650a511-2184-4b0b-9e43-54f45f4340a9,phq_place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,PHQ-9 (IPC Session 3),questionnaire,FALSE
qr_phq_9_s3,a_place_to_declare_values_that_cannot_be_created_using_fhirp_39,55d78cf4-0963-4c44-af44-6004a8abbb3e,phq_place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,PHQ-9 (IPC Session 3),questionnaire,FALSE
qr_phq_9_s3,common_mental_health_symptoms_moving_or_speaking_so_slowly_th_4,f1.10.1,psychomotor,Common Mental Health Symptoms - Moving or speaking so slowly that other peopl...,text,PHQ-9 (IPC Session 3),questionnaire,FALSE
qr_phq_9_s3,common_mental_health_symptoms_thoughts_that_you_would_be_bett_4,f1.11.1,suicidal_thoughts,"Common Mental Health Symptoms - Thoughts that you would be better off dead, o...",text,PHQ-9 (IPC Session 3),questionnaire,FALSE
qr_phq_9_s3,common_mental_health_symptoms_little_interest_or_pleasure_in__4,f1.3.1,little_interest,Common Mental Health Symptoms - Little interest or pleasure in doing things,text,PHQ-9 (IPC Session 3),questionnaire,FALSE
qr_phq_9_s3,common_mental_health_symptoms_feeling_down_depressed_or_hopel_4,f1.4.1,feeling_down,"Common Mental Health Symptoms - Feeling down, depressed, or hopeless",text,PHQ-9 (IPC Session 3),questionnaire,FALSE
qr_phq_9_s3,common_mental_health_symptoms_trouble_falling_or_staying_asle_4,f1.5.1,sleep_trouble,"Common Mental Health Symptoms - Trouble falling or staying asleep, or sleepin...",text,PHQ-9 (IPC Session 3),questionnaire,FALSE
qr_phq_9_s3,common_mental_health_symptoms_feeling_tired_or_having_little__4,f1.6.1,low_energy,Common Mental Health Symptoms - Feeling tired or having little energy,text,PHQ-9 (IPC Session 3),questionnaire,FALSE
qr_phq_9_s3,common_mental_health_symptoms_poor_appetite_or_overeating_4,f1.7.1,appetite_problems,Common Mental Health Symptoms - Poor appetite or overeating,text,PHQ-9 (IPC Session 3),questionnaire,FALSE
qr_phq_9_s3,common_mental_health_symptoms_feeling_bad_about_yourself_or_t_4,f1.8.1,feeling_bad_self,Common Mental Health Symptoms - Feeling bad about yourself or that you are a ...,text,PHQ-9 (IPC Session 3),questionnaire,FALSE
qr_phq_9_s3,common_mental_health_symptoms_trouble_concentrating_on_things_4,f1.9.1,concentration_trouble,"Common Mental Health Symptoms - Trouble concentrating on things, such as read...",text,PHQ-9 (IPC Session 3),questionnaire,FALSE
qr_phq_9_s4,questionnaire_id_18,,questionnaire_id,Questionnaire ID,text,PHQ-9 (IPC Session 4),system,FALSE
qr_phq_9_s4,subject_patient_id_18,,subject_patient_id,Subject Patient ID,text,PHQ-9 (IPC Session 4),system,FALSE
qr_phq_9_s4,encounter_id_18,,encounter_id,Encounter ID,text,PHQ-9 (IPC Session 4),system,FALSE
qr_phq_9_s4,author_practitioner_id_18,,author_practitioner_id,Author Practitioner ID,text,PHQ-9 (IPC Session 4),system,FALSE
qr_phq_9_s4,practitioner_location_id_18,,practitioner_location_id,Practitioner Location ID,text,PHQ-9 (IPC Session 4),system,FALSE
qr_phq_9_s4,practitioner_organization_id_18,,practitioner_organization_id,Practitioner Organization ID,text,PHQ-9 (IPC Session 4),system,FALSE
qr_phq_9_s4,practitioner_id_18,,practitioner_id,Practitioner ID,text,PHQ-9 (IPC Session 4),system,FALSE
qr_phq_9_s4,practitioner_care_team_id_18,,practitioner_careteam_id,Practitioner Care Team ID,text,PHQ-9 (IPC Session 4),system,FALSE
qr_phq_9_s4,application_version_18,,application_version,Application Version,text,PHQ-9 (IPC Session 4),system,FALSE
qr_phq_9_s4,questionnaire_response_id_18,,qr_id,Questionnaire Response ID,character varying,PHQ-9 (IPC Session 4),system,FALSE
qr_phq_9_s4,a_place_to_declare_values_that_cannot_be_created_using_fhirp_40,01a4984f-7b50-47bb-9ae1-1b81ee4d6df2,phq_place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,PHQ-9 (IPC Session 4),questionnaire,FALSE
qr_phq_9_s4,a_place_to_declare_values_that_cannot_be_created_using_fhirp_41,11d368a4-7f34-46d5-a8d0-6deed381945b,phq_place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,PHQ-9 (IPC Session 4),questionnaire,FALSE
qr_phq_9_s4,a_place_to_declare_values_that_cannot_be_created_using_fhirp_42,4b86c897-4d68-405b-aa08-760ed6ff6792,phq_place_declare_values,A place to declare values that cannot be created using FHIRPath such as Codin...,text,PHQ-9 (IPC Session 4),questionnaire,FALSE
qr_phq_9_s4,phq_9_ipc_session_2_how_difficult_have_these_problems_made_it_3,9c366bcc-38c8-449f-8823-8a1632f44da3,problem_difficulty,PHQ-9 (IPC Session 2) - How difficult have these problems made it for you to ...,text,PHQ-9 (IPC Session 4),questionnaire,FALSE
qr_phq_9_s4,common_mental_health_symptoms_moving_or_speaking_so_slowly_th_5,f1.10.1,psychomotor,Common Mental Health Symptoms - Moving or speaking so slowly that other peopl...,text,PHQ-9 (IPC Session 4),questionnaire,FALSE
qr_phq_9_s4,common_mental_health_symptoms_thoughts_that_you_would_be_bett_5,f1.11.1,suicidal_thoughts,"Common Mental Health Symptoms - Thoughts that you would be better off dead, o...",text,PHQ-9 (IPC Session 4),questionnaire,FALSE
qr_phq_9_s4,common_mental_health_symptoms_little_interest_or_pleasure_in__5,f1.3.1,little_interest,Common Mental Health Symptoms - Little interest or pleasure in doing things,text,PHQ-9 (IPC Session 4),questionnaire,FALSE
qr_phq_9_s4,common_mental_health_symptoms_feeling_down_depressed_or_hopel_5,f1.4.1,feeling_down,"Common Mental Health Symptoms - Feeling down, depressed, or hopeless",text,PHQ-9 (IPC Session 4),questionnaire,FALSE
qr_phq_9_s4,common_mental_health_symptoms_trouble_falling_or_staying_asle_5,f1.5.1,sleep_trouble,"Common Mental Health Symptoms - Trouble falling or staying asleep, or sleepin...",text,PHQ-9 (IPC Session 4),questionnaire,FALSE
qr_phq_9_s4,common_mental_health_symptoms_feeling_tired_or_having_little__5,f1.6.1,low_energy,Common Mental Health Symptoms - Feeling tired or having little energy,text,PHQ-9 (IPC Session 4),questionnaire,FALSE
qr_phq_9_s4,common_mental_health_symptoms_poor_appetite_or_overeating_5,f1.7.1,appetite_problems,Common Mental Health Symptoms - Poor appetite or overeating,text,PHQ-9 (IPC Session 4),questionnaire,FALSE
qr_phq_9_s4,common_mental_health_symptoms_feeling_bad_about_yourself_or_t_5,f1.8.1,feeling_bad_self,Common Mental Health Symptoms - Feeling bad about yourself or that you are a ...,text,PHQ-9 (IPC Session 4),questionnaire,FALSE
qr_phq_9_s4,common_mental_health_symptoms_trouble_concentrating_on_things_5,f1.9.1,concentration_trouble,"Common Mental Health Symptoms - Trouble concentrating on things, such as read...",text,PHQ-9 (IPC Session 4),questionnaire,FALSE
qr_planning_next_steps,questionnaire_id_19,,questionnaire_id,Questionnaire ID,text,Planning Next Steps,system,FALSE
qr_planning_next_steps,subject_patient_id_19,,subject_patient_id,Subject Patient ID,text,Planning Next Steps,system,FALSE
qr_planning_next_steps,encounter_id_19,,encounter_id,Encounter ID,text,Planning Next Steps,system,FALSE
qr_planning_next_steps,author_practitioner_id_19,,author_practitioner_id,Author Practitioner ID,text,Planning Next Steps,system,FALSE
qr_planning_next_steps,practitioner_location_id_19,,practitioner_location_id,Practitioner Location ID,text,Planning Next Steps,system,FALSE
qr_planning_next_steps,practitioner_organization_id_19,,practitioner_organization_id,Practitioner Organization ID,text,Planning Next Steps,system,FALSE
qr_planning_next_steps,practitioner_id_19,,practitioner_id,Practitioner ID,text,Planning Next Steps,system,FALSE
qr_planning_next_steps,practitioner_care_team_id_19,,practitioner_careteam_id,Practitioner Care Team ID,text,Planning Next Steps,system,FALSE
qr_planning_next_steps,application_version_19,,application_version,Application Version,text,Planning Next Steps,system,FALSE
qr_planning_next_steps,questionnaire_response_id_19,,qr_id,Questionnaire Response ID,character varying,Planning Next Steps,system,FALSE
qr_planning_next_steps,planning_next_stepsreferral_to_mental_health_specialist_where_w,12894a06-d244-4426-06f5-f2a3b4c5d6e7,planning_next_stepsreferral,Planning Next StepsReferral to mental health specialist - Where was the clien...,text,Planning Next Steps,questionnaire,FALSE
qr_planning_next_steps,planning_next_stepsprobable_severe_mental_health_problem_additi,1d2fdd10-a4d1-43e0-8042-8772146e63f7,planning_next_stepsprobable,Planning Next StepsProbable severe mental health problem - Additional informa...,text,Planning Next Steps,questionnaire,TRUE
qr_planning_next_steps,planning_next_steps_additional_details,256b56d8-c4c2-4313-9e2d-6720941be85f,planning_next_steps,Planning Next Steps - Additional details,text,Planning Next Steps,questionnaire,TRUE
qr_planning_next_steps,planning_next_steps_did_you_discuss_this_client_s_scores_with_a,2cb66889-3c74-40ff-be3d-183fdb17ce2d,planning_next_steps,Planning Next Steps - Did you discuss this client's scores with a supervisor?,text,Planning Next Steps,questionnaire,FALSE
qr_planning_next_steps,planning_next_stepssafety_planning_intervention_spi_did_the_cli,34a56c28-f466-4648-2817-41b2c3d4e5f6,planning_next_stepssafety,Planning Next StepsSafety Planning Intervention (SPI) - Did the client accept...,text,Planning Next Steps,questionnaire,FALSE
qr_planning_next_steps,planning_next_stepsreferral_to_mental_health_specialist_additio,34ab6c28-f466-4648-2817-14c5d6e7f8a9,planning_next_stepsreferral,Planning Next StepsReferral to mental health specialist - Additional informat...,text,Planning Next Steps,questionnaire,TRUE
qr_planning_next_steps,planning_next_stepsother_agency_services_did_the_client_accept_,34ab6c28-f466-4648-2817-1eacbdcedf01,planning_next_stepsother,Planning Next StepsOther agency services - Did the client accept other agency...,text,Planning Next Steps,questionnaire,FALSE
qr_planning_next_steps,planning_next_stepsinterpersonal_counseling_ipc_did_the_client_,3b9f7e5d-9a66-4c4d-8e1d-4d5e6f7a8b9d,planning_next_stepsinterperson,Planning Next StepsInterpersonal Counseling (IPC) - Did the client accept IPC?,text,Planning Next Steps,questionnaire,FALSE
qr_planning_next_steps,planning_next_stepsoptional_supports_is_the_client_interested_i,3d373ba7-14fa-43bb-bd27-52fad3d2783f,planning_next_stepsoptional,Planning Next StepsOptional supports - Is the client interested in any of the...,text,Planning Next Steps,questionnaire,FALSE
qr_planning_next_steps,planning_next_stepssafety_planning_intervention_spi_why_does_th,45b67d39-0577-4759-3928-52c3d4e5f6a7,planning_next_stepssafety,Planning Next StepsSafety Planning Intervention (SPI) - Why does the client w...,text,Planning Next Steps,questionnaire,FALSE
qr_planning_next_steps,planning_next_stepsother_agency_services_please_specify_which_o,45bc7d39-0577-4759-3928-2fbdcedf0123,planning_next_stepsother,Planning Next StepsOther agency services - Please specify which other agency ...,text,Planning Next Steps,questionnaire,FALSE
